product_id,product_name,category,sub_category,brand,price,cost_price,launch_date,is_active
P-17253,Product_17253,Home,Decor,Brand_14,17465.31,13039.38,2023-05-30,Y
P-17254,Product_17254,Electronics,Mobile,Brand_74,26455.59,19718.8,2022-07-06,Y
P-17255,Product_17255,Home,Furniture,Brand_76,17513.95,12475.45,2022-07-03,N
P-17256,Product_17256,Home,Decor,Brand_89,12823.2,7477.98,2022-10-10,Y
P-17257,Product_17257,Fashion,Kids,Brand_79,46626.9,36083.45,2023-11-23,N
P-17258,Product_17258,Electronics,Accessories,Brand_49,36108.82,27057.43,2022-03-31,Y
P-17259,Product_17259,Fashion,Women,Brand_56,46922.24,25292.2,2023-11-23,N
P-17260,Product_17260,Home,Furniture,Brand_10,236.09,143.9,2022-11-23,N
P-17261,Product_17261,Fashion,Women,Brand_83,43866.07,34199.04,2022-06-28,N
P-17262,Product_17262,Electronics,Mobile,Brand_69,36301.4,22140.51,2022-06-18,N
P-17263,Product_17263,Home,Furniture,Brand_77,41606.4,28821.39,2023-09-24,N
P-17264,Product_17264,Electronics,Laptop,Brand_99,22394.52,13281.17,2023-07-02,N
P-17265,Product_17265,Home,Decor,Brand_76,859.43,468.89,2023-11-07,Y
P-17266,Product_17266,Home,Decor,Brand_65,15707.87,8534.09,2022-09-13,N
P-17267,Product_17267,Home,Decor,Brand_4,20855.57,14485.89,2024-04-19,N
P-17268,Product_17268,Fashion,Kids,Brand_16,11470.49,6039.29,2023-08-04,Y
P-17269,Product_17269,Grocery,Food,Brand_27,22699.5,17266.91,2023-01-13,N
P-17270,Product_17270,Grocery,Beverages,Brand_3,29871.5,19668.75,2023-12-07,N
P-17271,Product_17271,Electronics,Accessories,Brand_22,7879.16,5008.29,2023-04-01,N
P-17272,Product_17272,Grocery,Food,Brand_66,13306.41,8819.82,2023-10-17,N
P-17273,Product_17273,Fashion,Men,Brand_16,40310.16,23876.44,2024-02-21,N
P-17274,Product_17274,Fashion,Women,Brand_100,32124.65,24415.81,2023-12-09,Y
P-17275,Product_17275,Grocery,Beverages,Brand_15,18313.48,10847.85,2024-10-17,N
P-17276,Product_17276,Fashion,Kids,Brand_27,16907.21,12082.24,2024-04-12,N
P-17277,Product_17277,Home,Furniture,Brand_94,19017.14,12894.98,2022-12-08,Y
P-17278,Product_17278,Electronics,Accessories,Brand_38,19910.63,15892.83,2022-12-17,Y
P-17279,Product_17279,Grocery,Beverages,Brand_86,47295.71,36057.79,2022-04-12,N
P-17280,Product_17280,Home,Furniture,Brand_86,42232.59,24879.78,2024-05-13,Y
P-17281,Product_17281,Electronics,Mobile,Brand_79,22474.94,13107.12,2022-12-23,Y
P-17282,Product_17282,Grocery,Beverages,Brand_23,24817.94,13619.25,2023-09-14,N
P-17283,Product_17283,Home,Furniture,Brand_86,9525.89,5514.24,2024-01-18,Y
P-17284,Product_17284,Electronics,Laptop,Brand_51,34833.42,20725.7,2022-03-19,N
P-17285,Product_17285,Home,Decor,Brand_32,16883.9,9994.77,2022-03-27,N
P-17286,Product_17286,Home,Decor,Brand_27,27615.82,17984.56,2022-05-07,N
P-17287,Product_17287,Grocery,Food,Brand_23,18036.46,13282.2,2022-10-03,Y
P-17288,Product_17288,Electronics,Accessories,Brand_83,32116.33,22553.48,2024-09-05,N
P-17289,Product_17289,Fashion,Men,Brand_41,46625.77,28391.47,2022-07-08,N
P-17290,Product_17290,Grocery,Food,Brand_11,41721.32,28236.67,2022-11-15,N
P-17291,Product_17291,Grocery,Food,Brand_98,9285.63,6791.59,2022-12-28,Y
P-17292,Product_17292,Home,Furniture,Brand_68,13851.95,7979.75,2022-04-27,Y
P-17293,Product_17293,Fashion,Women,Brand_34,32710.32,25092.73,2022-04-25,N
P-17294,Product_17294,Home,Furniture,Brand_95,1056.74,778.41,2024-01-18,Y
P-17295,Product_17295,Grocery,Food,Brand_83,44488.25,23825.39,2022-05-09,Y
P-17296,Product_17296,Electronics,Accessories,Brand_4,36917.7,29414.78,2023-01-06,N
P-17297,Product_17297,Electronics,Accessories,Brand_3,26916.69,15689.96,2023-09-05,N
P-17298,Product_17298,Grocery,Beverages,Brand_7,39979.0,26427.14,2023-07-21,Y
P-17299,Product_17299,Home,Decor,Brand_7,34433.24,23472.87,2023-07-19,Y
P-17300,Product_17300,Fashion,Women,Brand_45,9820.14,5514.57,2024-02-10,Y
P-17301,Product_17301,Fashion,Men,Brand_60,21595.23,12804.35,2022-05-13,Y
P-17302,Product_17302,Electronics,Laptop,Brand_61,2974.64,2361.09,2023-10-15,Y
P-17303,Product_17303,Fashion,Women,Brand_78,30088.96,23601.0,2023-11-01,Y
P-17304,Product_17304,Electronics,Mobile,Brand_89,13881.41,8735.61,2024-07-23,Y
P-17305,Product_17305,Fashion,Kids,Brand_70,15583.05,8601.74,2024-12-02,Y
P-17306,Product_17306,Grocery,Food,Brand_73,43771.15,27606.38,2022-04-15,N
P-17307,Product_17307,Fashion,Women,Brand_8,5023.35,2528.05,2023-05-27,N
P-17308,Product_17308,Grocery,Food,Brand_15,35711.9,24838.86,2022-09-03,Y
P-17309,Product_17309,Grocery,Food,Brand_53,31808.72,24658.95,2024-06-17,Y
P-17310,Product_17310,Electronics,Laptop,Brand_30,16958.48,10871.61,2024-12-30,N
P-17311,Product_17311,Fashion,Kids,Brand_63,31733.37,25298.74,2024-06-15,Y
P-17312,Product_17312,Home,Decor,Brand_57,22357.71,17103.86,2023-10-18,Y
P-17313,Product_17313,Electronics,Accessories,Brand_27,7100.34,3674.83,2022-07-06,Y
P-17314,Product_17314,Fashion,Men,Brand_48,15757.69,11756.65,2023-11-24,Y
P-17315,Product_17315,Electronics,Mobile,Brand_56,10862.79,7423.52,2024-01-16,N
P-17316,Product_17316,Electronics,Mobile,Brand_95,45641.2,28157.28,2022-05-02,N
P-17317,Product_17317,Electronics,Laptop,Brand_86,25980.23,17001.31,2024-02-17,N
P-17318,Product_17318,Electronics,Accessories,Brand_92,1782.44,1170.4,2024-05-03,Y
P-17319,Product_17319,Grocery,Food,Brand_58,5982.93,3880.23,2023-12-12,N
P-17320,Product_17320,Electronics,Laptop,Brand_95,13136.56,7830.59,2023-06-17,N
P-17321,Product_17321,Home,Decor,Brand_22,37854.07,28491.18,2024-01-04,Y
P-17322,Product_17322,Home,Furniture,Brand_34,24672.29,17435.78,2024-10-26,Y
P-17323,Product_17323,Fashion,Kids,Brand_73,24846.72,13716.41,2023-12-25,Y
P-17324,Product_17324,Fashion,Kids,Brand_81,5766.07,3580.81,2022-03-24,Y
P-17325,Product_17325,Electronics,Mobile,Brand_78,27011.17,14400.11,2022-02-20,N
P-17326,Product_17326,Fashion,Kids,Brand_66,30250.39,18028.5,2023-08-07,N
P-17327,Product_17327,Home,Decor,Brand_78,3547.51,2589.41,2024-12-21,Y
P-17328,Product_17328,Fashion,Women,Brand_76,14329.08,10116.67,2022-04-10,Y
P-17329,Product_17329,Grocery,Beverages,Brand_9,40601.47,25248.07,2023-10-04,N
P-17330,Product_17330,Home,Decor,Brand_46,39531.75,21404.23,2024-06-21,N
P-17331,Product_17331,Grocery,Food,Brand_89,28890.32,22772.1,2022-03-05,Y
P-17332,Product_17332,Grocery,Beverages,Brand_76,8255.46,6178.68,2022-10-06,N
P-17333,Product_17333,Grocery,Food,Brand_2,20634.87,12774.93,2023-02-18,N
P-17334,Product_17334,Grocery,Beverages,Brand_14,45725.21,27206.88,2023-04-19,Y
P-17335,Product_17335,Home,Furniture,Brand_15,36400.68,24615.9,2022-12-10,N
P-17336,Product_17336,Home,Decor,Brand_62,20694.11,11106.11,2022-02-11,N
P-17337,Product_17337,Electronics,Accessories,Brand_75,12559.15,8308.85,2022-05-30,Y
P-17338,Product_17338,Electronics,Mobile,Brand_18,37354.88,18861.25,2022-12-03,N
P-17339,Product_17339,Home,Decor,Brand_45,36933.15,24824.44,2023-07-09,Y
P-17340,Product_17340,Grocery,Food,Brand_45,30742.41,18339.31,2022-09-20,N
P-17341,Product_17341,Fashion,Kids,Brand_97,11068.62,5717.04,2023-10-18,Y
P-17342,Product_17342,Grocery,Beverages,Brand_51,24853.84,17929.03,2023-11-08,N
P-17343,Product_17343,Grocery,Beverages,Brand_20,3797.53,2204.51,2022-08-22,Y
P-17344,Product_17344,Electronics,Accessories,Brand_57,4507.19,2933.66,2022-11-06,Y
P-17345,Product_17345,Grocery,Beverages,Brand_46,24794.83,17015.31,2024-04-27,N
P-17346,Product_17346,Fashion,Women,Brand_93,3607.02,2152.92,2023-12-03,N
P-17347,Product_17347,Electronics,Laptop,Brand_24,1472.89,921.7,2023-03-07,N
P-17348,Product_17348,Home,Decor,Brand_41,16202.05,10120.66,2023-02-20,Y
P-17349,Product_17349,Home,Furniture,Brand_81,4899.86,3271.79,2024-01-06,Y
P-17350,Product_17350,Grocery,Food,Brand_92,9066.43,5466.02,2023-05-23,Y
P-17351,Product_17351,Electronics,Accessories,Brand_27,44787.95,28191.95,2024-01-14,N
P-17352,Product_17352,Home,Furniture,Brand_1,11049.75,5972.95,2022-10-03,N
P-17353,Product_17353,Grocery,Food,Brand_44,37032.41,19408.58,2023-09-05,Y
P-17354,Product_17354,Grocery,Beverages,Brand_79,10931.11,6033.58,2022-03-05,Y
P-17355,Product_17355,Electronics,Mobile,Brand_79,38919.14,23204.37,2022-09-05,Y
P-17356,Product_17356,Fashion,Kids,Brand_29,8862.18,6846.53,2022-08-29,N
P-17357,Product_17357,Home,Furniture,Brand_98,35204.17,17898.9,2022-11-16,N
P-17358,Product_17358,Fashion,Kids,Brand_58,26213.42,14605.6,2024-01-11,Y
P-17359,Product_17359,Fashion,Kids,Brand_83,3867.58,2804.38,2023-11-03,N
P-17360,Product_17360,Grocery,Food,Brand_94,32853.47,20856.33,2023-08-27,N
P-17361,Product_17361,Fashion,Kids,Brand_53,1643.64,1119.87,2024-07-21,N
P-17362,Product_17362,Fashion,Kids,Brand_58,44547.19,28691.82,2024-03-07,N
P-17363,Product_17363,Fashion,Men,Brand_38,15457.45,10496.77,2022-04-02,Y
P-17364,Product_17364,Home,Furniture,Brand_42,43210.0,22328.86,2024-05-27,N
P-17365,Product_17365,Fashion,Kids,Brand_57,41878.91,33144.38,2022-03-30,N
P-17366,Product_17366,Grocery,Beverages,Brand_10,25868.6,18774.81,2024-11-09,Y
P-17367,Product_17367,Home,Decor,Brand_42,8841.16,6137.68,2022-01-15,N
P-17368,Product_17368,Grocery,Food,Brand_68,36534.73,26399.89,2022-09-30,Y
P-17369,Product_17369,Fashion,Kids,Brand_71,48853.67,38775.54,2023-07-06,Y
P-17370,Product_17370,Home,Decor,Brand_48,7894.78,3988.25,2023-12-16,N
P-17371,Product_17371,Fashion,Women,Brand_72,6090.64,3732.93,2024-01-16,Y
P-17372,Product_17372,Electronics,Mobile,Brand_1,33620.19,25433.63,2023-10-13,N
P-17373,Product_17373,Grocery,Food,Brand_6,5016.4,2769.44,2023-03-12,Y
P-17374,Product_17374,Home,Furniture,Brand_15,27642.57,17797.55,2024-03-26,N
P-17375,Product_17375,Fashion,Men,Brand_43,28705.63,17736.6,2023-12-18,N
P-17376,Product_17376,Grocery,Beverages,Brand_92,30671.51,19384.27,2024-03-17,Y
P-17377,Product_17377,Home,Decor,Brand_44,26021.16,17613.49,2024-08-01,Y
P-17378,Product_17378,Home,Furniture,Brand_76,47350.23,32246.54,2024-09-28,N
P-17379,Product_17379,Grocery,Beverages,Brand_34,25725.13,15037.56,2024-06-10,N
P-17380,Product_17380,Electronics,Accessories,Brand_58,3884.54,2908.24,2022-10-26,Y
P-17381,Product_17381,Home,Furniture,Brand_9,4282.73,2756.22,2022-06-10,Y
P-17382,Product_17382,Fashion,Men,Brand_54,20058.92,12098.15,2024-06-01,Y
P-17383,Product_17383,Home,Furniture,Brand_92,25554.93,17700.22,2023-10-07,N
P-17384,Product_17384,Home,Decor,Brand_53,48577.49,24669.06,2024-06-17,N
P-17385,Product_17385,Grocery,Food,Brand_74,16760.57,8818.81,2022-12-16,N
P-17386,Product_17386,Fashion,Men,Brand_88,17060.18,9352.81,2022-08-21,Y
P-17387,Product_17387,Fashion,Women,Brand_68,5131.78,3557.45,2024-12-26,N
P-17388,Product_17388,Electronics,Laptop,Brand_61,20900.95,14594.61,2022-07-12,N
P-17389,Product_17389,Grocery,Beverages,Brand_89,20085.38,15481.86,2023-12-03,N
P-17390,Product_17390,Fashion,Kids,Brand_7,2340.67,1302.62,2024-02-20,Y
P-17391,Product_17391,Electronics,Mobile,Brand_99,11791.52,6044.17,2024-06-22,Y
P-17392,Product_17392,Home,Furniture,Brand_46,42793.56,31217.69,2023-01-31,N
P-17393,Product_17393,Electronics,Laptop,Brand_77,31263.66,22307.05,2024-08-11,N
P-17394,Product_17394,Grocery,Food,Brand_47,15806.54,9232.18,2024-04-21,Y
P-17395,Product_17395,Grocery,Food,Brand_90,39509.74,20326.61,2023-09-28,N
P-17396,Product_17396,Home,Furniture,Brand_87,29822.21,19245.83,2022-10-04,N
P-17397,Product_17397,Fashion,Kids,Brand_61,24817.47,16422.87,2022-06-27,Y
P-17398,Product_17398,Home,Furniture,Brand_53,9610.84,6167.21,2023-08-07,Y
P-17399,Product_17399,Home,Furniture,Brand_92,13414.74,8945.98,2022-11-05,N
P-17400,Product_17400,Home,Decor,Brand_75,45307.46,29601.29,2024-07-02,N
P-17401,Product_17401,Fashion,Women,Brand_47,7846.09,5208.67,2024-01-09,Y
P-17402,Product_17402,Grocery,Food,Brand_70,43230.64,25292.12,2024-11-12,Y
P-17403,Product_17403,Electronics,Accessories,Brand_6,32262.51,24460.27,2022-09-18,N
P-17404,Product_17404,Grocery,Food,Brand_40,40535.81,24561.74,2024-03-15,Y
P-17405,Product_17405,Grocery,Beverages,Brand_95,31143.64,16561.74,2022-03-20,N
P-17406,Product_17406,Grocery,Food,Brand_3,11496.55,7295.75,2022-09-01,Y
P-17407,Product_17407,Grocery,Beverages,Brand_47,4583.1,2443.5,2022-09-11,N
P-17408,Product_17408,Home,Decor,Brand_1,6646.07,3714.68,2022-07-07,Y
P-17409,Product_17409,Home,Furniture,Brand_78,22623.79,17287.96,2024-12-30,N
P-17410,Product_17410,Fashion,Kids,Brand_48,12754.94,9597.99,2024-05-29,Y
P-17411,Product_17411,Fashion,Kids,Brand_77,37845.2,22752.37,2022-02-16,N
P-17412,Product_17412,Fashion,Men,Brand_65,46940.04,36815.37,2023-08-13,N
P-17413,Product_17413,Home,Furniture,Brand_8,16060.45,12135.2,2024-08-13,Y
P-17414,Product_17414,Grocery,Food,Brand_77,21584.99,11589.23,2024-10-19,Y
P-17415,Product_17415,Fashion,Kids,Brand_95,4376.26,2735.18,2024-12-21,N
P-17416,Product_17416,Electronics,Mobile,Brand_29,20250.23,13692.46,2024-08-09,Y
P-17417,Product_17417,Grocery,Food,Brand_99,18801.09,14288.44,2024-12-04,N
P-17418,Product_17418,Fashion,Kids,Brand_19,25316.21,13176.44,2023-04-11,Y
P-17419,Product_17419,Electronics,Laptop,Brand_31,1161.72,735.79,2022-04-22,N
P-17420,Product_17420,Fashion,Kids,Brand_81,46642.09,31772.22,2023-09-18,Y
P-17421,Product_17421,Grocery,Food,Brand_65,13175.65,9811.77,2024-04-03,Y
P-17422,Product_17422,Home,Furniture,Brand_14,25017.5,17184.8,2023-08-16,Y
P-17423,Product_17423,Home,Furniture,Brand_28,43653.18,22543.64,2023-03-12,Y
P-17424,Product_17424,Home,Furniture,Brand_47,24348.64,12355.6,2024-10-15,N
P-17425,Product_17425,Home,Furniture,Brand_29,27726.03,22147.81,2022-07-11,N
P-17426,Product_17426,Home,Furniture,Brand_75,655.88,368.3,2023-02-05,N
P-17427,Product_17427,Electronics,Mobile,Brand_91,45920.32,30416.87,2024-04-19,Y
P-17428,Product_17428,Home,Decor,Brand_66,44961.37,32205.07,2022-11-18,N
P-17429,Product_17429,Home,Furniture,Brand_50,5089.73,2588.53,2023-04-05,N
P-17430,Product_17430,Grocery,Food,Brand_80,8269.87,5719.33,2024-06-04,Y
P-17431,Product_17431,Home,Decor,Brand_30,4577.55,2899.59,2023-01-12,N
P-17432,Product_17432,Fashion,Kids,Brand_90,17669.65,10877.76,2023-10-29,Y
P-17433,Product_17433,Fashion,Kids,Brand_99,46583.2,28835.14,2022-01-20,Y
P-17434,Product_17434,Fashion,Men,Brand_79,30287.36,20915.53,2022-10-16,N
P-17435,Product_17435,Fashion,Kids,Brand_15,3272.88,1862.51,2022-06-13,Y
P-17436,Product_17436,Fashion,Women,Brand_10,23932.89,15589.8,2023-08-18,Y
P-17437,Product_17437,Grocery,Food,Brand_25,34062.1,17349.73,2024-10-03,N
P-17438,Product_17438,Home,Furniture,Brand_97,29798.97,19670.08,2023-01-29,N
P-17439,Product_17439,Electronics,Accessories,Brand_92,9370.92,6086.19,2022-12-18,Y
P-17440,Product_17440,Fashion,Women,Brand_66,37640.24,21281.83,2023-12-01,N
P-17441,Product_17441,Fashion,Kids,Brand_55,40685.83,20681.83,2023-06-17,Y
P-17442,Product_17442,Grocery,Beverages,Brand_37,8418.19,4696.89,2022-01-25,Y
P-17443,Product_17443,Electronics,Accessories,Brand_5,11149.08,7616.87,2022-08-05,N
P-17444,Product_17444,Fashion,Men,Brand_55,7439.98,4886.77,2022-05-29,Y
P-17445,Product_17445,Fashion,Kids,Brand_34,7159.29,4128.27,2023-04-15,Y
P-17446,Product_17446,Electronics,Mobile,Brand_6,27902.22,21921.05,2024-12-07,N
P-17447,Product_17447,Home,Furniture,Brand_1,22170.73,11521.3,2023-04-04,Y
P-17448,Product_17448,Fashion,Women,Brand_99,34970.24,20865.82,2022-06-23,N
P-17449,Product_17449,Electronics,Mobile,Brand_1,16777.14,12670.52,2023-02-09,Y
P-17450,Product_17450,Electronics,Laptop,Brand_33,20574.19,15798.34,2022-02-23,Y
P-17451,Product_17451,Home,Decor,Brand_83,32560.31,20065.75,2024-12-14,N
P-17452,Product_17452,Home,Decor,Brand_85,4182.91,2658.29,2024-08-15,N
P-17453,Product_17453,Fashion,Men,Brand_13,5056.88,3381.71,2024-04-17,N
P-17454,Product_17454,Grocery,Food,Brand_66,4570.09,2369.17,2024-08-30,Y
P-17455,Product_17455,Grocery,Beverages,Brand_35,28974.13,18762.51,2022-06-11,N
P-17456,Product_17456,Home,Decor,Brand_14,28304.45,22043.4,2024-05-28,N
P-17457,Product_17457,Electronics,Laptop,Brand_1,29706.15,19664.81,2024-02-03,N
P-17458,Product_17458,Home,Decor,Brand_55,6393.08,4815.2,2023-06-18,Y
P-17459,Product_17459,Grocery,Beverages,Brand_35,48695.56,30836.33,2023-03-27,Y
P-17460,Product_17460,Home,Furniture,Brand_42,24840.08,18330.73,2024-09-15,Y
P-17461,Product_17461,Electronics,Accessories,Brand_65,43905.28,28390.04,2022-05-25,N
P-17462,Product_17462,Home,Decor,Brand_52,11758.21,6422.86,2024-03-13,Y
P-17463,Product_17463,Electronics,Accessories,Brand_62,29392.36,14934.41,2022-04-13,Y
P-17464,Product_17464,Electronics,Laptop,Brand_55,12731.61,7836.74,2024-12-25,N
P-17465,Product_17465,Grocery,Beverages,Brand_87,23650.07,12597.11,2024-05-16,Y
P-17466,Product_17466,Home,Decor,Brand_55,33210.66,20614.03,2022-07-08,Y
P-17467,Product_17467,Grocery,Food,Brand_55,15904.85,12208.65,2022-02-08,N
P-17468,Product_17468,Grocery,Beverages,Brand_5,49546.46,31375.86,2023-11-03,Y
P-17469,Product_17469,Electronics,Laptop,Brand_98,8939.65,4764.28,2023-11-13,N
P-17470,Product_17470,Home,Furniture,Brand_54,17780.39,13148.37,2024-05-09,N
P-17471,Product_17471,Grocery,Food,Brand_25,29332.19,21464.46,2024-09-19,N
P-17472,Product_17472,Home,Decor,Brand_66,31497.74,17879.94,2023-10-25,N
P-17473,Product_17473,Fashion,Kids,Brand_85,11431.27,7424.52,2023-05-23,Y
P-17474,Product_17474,Grocery,Food,Brand_35,11963.48,7262.55,2023-08-18,Y
P-17475,Product_17475,Fashion,Kids,Brand_85,24803.88,16165.98,2024-08-27,N
P-17476,Product_17476,Grocery,Beverages,Brand_40,35685.39,22972.11,2023-11-21,Y
P-17477,Product_17477,Electronics,Accessories,Brand_1,44866.9,23164.04,2024-08-17,Y
P-17478,Product_17478,Electronics,Mobile,Brand_37,33889.16,19589.66,2024-09-07,Y
P-17479,Product_17479,Home,Decor,Brand_47,4552.02,2852.01,2023-04-03,N
P-17480,Product_17480,Grocery,Food,Brand_57,48843.09,24685.98,2024-05-31,Y
P-17481,Product_17481,Fashion,Women,Brand_91,33022.99,21270.67,2024-08-12,N
P-17482,Product_17482,Home,Furniture,Brand_84,24673.56,14393.53,2023-12-31,Y
P-17483,Product_17483,Home,Furniture,Brand_89,4711.24,3164.92,2024-07-27,N
P-17484,Product_17484,Home,Decor,Brand_49,24249.67,13852.78,2024-08-13,N
P-17485,Product_17485,Fashion,Kids,Brand_19,8649.21,6510.1,2023-04-03,Y
P-17486,Product_17486,Electronics,Mobile,Brand_18,9642.91,6901.72,2024-04-29,N
P-17487,Product_17487,Grocery,Beverages,Brand_65,7547.5,4950.09,2023-09-30,N
P-17488,Product_17488,Fashion,Women,Brand_46,6961.3,5475.87,2024-04-17,Y
P-17489,Product_17489,Grocery,Beverages,Brand_24,48551.64,35252.91,2022-11-27,Y
P-17490,Product_17490,Grocery,Beverages,Brand_60,15561.5,11537.11,2022-01-15,Y
P-17491,Product_17491,Fashion,Kids,Brand_50,43780.6,23699.49,2023-09-25,Y
P-17492,Product_17492,Fashion,Kids,Brand_66,250.18,172.84,2024-07-28,N
P-17493,Product_17493,Grocery,Food,Brand_53,11435.18,7995.26,2023-11-01,N
P-17494,Product_17494,Electronics,Accessories,Brand_1,11601.42,9128.53,2024-11-21,Y
P-17495,Product_17495,Grocery,Food,Brand_62,34364.52,26666.06,2023-10-04,N
P-17496,Product_17496,Electronics,Laptop,Brand_4,1864.06,1213.18,2022-05-30,Y
P-17497,Product_17497,Grocery,Beverages,Brand_39,42053.18,22373.09,2023-07-06,Y
P-17498,Product_17498,Electronics,Mobile,Brand_90,28551.46,19756.6,2023-03-20,Y
P-17499,Product_17499,Grocery,Beverages,Brand_19,18398.09,12111.67,2024-04-15,Y
P-17500,Product_17500,Electronics,Mobile,Brand_83,24842.62,14398.33,2022-11-26,N
P-17501,Product_17501,Grocery,Food,Brand_58,22424.43,16341.49,2023-03-18,N
P-17502,Product_17502,Electronics,Laptop,Brand_66,28630.32,21771.88,2022-04-03,N
P-17503,Product_17503,Grocery,Food,Brand_30,36099.88,27606.56,2023-01-05,Y
P-17504,Product_17504,Grocery,Beverages,Brand_100,45650.46,26129.72,2022-07-12,N
P-17505,Product_17505,Grocery,Food,Brand_25,35917.85,21007.29,2024-11-13,N
P-17506,Product_17506,Fashion,Kids,Brand_9,35065.68,25819.99,2024-11-12,N
P-17507,Product_17507,Grocery,Beverages,Brand_71,12244.18,7414.74,2023-12-27,N
P-17508,Product_17508,Fashion,Kids,Brand_71,4880.69,3185.53,2024-06-02,N
P-17509,Product_17509,Fashion,Women,Brand_2,15828.37,10668.02,2023-03-13,N
P-17510,Product_17510,Electronics,Mobile,Brand_100,38996.15,29170.67,2023-04-29,N
P-17511,Product_17511,Fashion,Men,Brand_13,23959.8,17562.96,2024-11-25,Y
P-17512,Product_17512,Home,Furniture,Brand_79,41320.3,27552.0,2022-10-29,N
P-17513,Product_17513,Home,Furniture,Brand_91,47921.29,28249.31,2024-03-12,Y
P-17514,Product_17514,Grocery,Beverages,Brand_33,1014.9,653.3,2023-02-23,Y
P-17515,Product_17515,Electronics,Accessories,Brand_33,44461.54,22975.02,2024-03-28,Y
P-17516,Product_17516,Grocery,Food,Brand_68,2637.48,1430.95,2023-10-14,N
P-17517,Product_17517,Electronics,Mobile,Brand_99,37715.24,28936.49,2022-12-28,N
P-17518,Product_17518,Fashion,Women,Brand_66,47314.07,26746.11,2023-06-27,Y
P-17519,Product_17519,Grocery,Beverages,Brand_30,33120.79,22494.8,2022-06-16,N
P-17520,Product_17520,Home,Furniture,Brand_63,23590.33,16843.51,2023-02-17,Y
P-17521,Product_17521,Fashion,Women,Brand_45,43814.7,24359.9,2022-12-11,N
P-17522,Product_17522,Grocery,Beverages,Brand_96,16798.93,8505.12,2022-08-19,N
P-17523,Product_17523,Home,Decor,Brand_70,10302.83,5666.34,2023-11-10,N
P-17524,Product_17524,Grocery,Beverages,Brand_75,1730.29,1249.77,2022-08-05,Y
P-17525,Product_17525,Electronics,Mobile,Brand_92,16198.03,8315.68,2024-09-02,N
P-17526,Product_17526,Fashion,Men,Brand_79,34589.09,20574.37,2023-11-29,N
P-17527,Product_17527,Grocery,Food,Brand_69,49562.21,39442.57,2023-02-16,Y
P-17528,Product_17528,Electronics,Laptop,Brand_82,31313.89,20687.93,2023-11-18,N
P-17529,Product_17529,Grocery,Beverages,Brand_76,24001.58,15627.54,2024-12-28,N
P-17530,Product_17530,Grocery,Beverages,Brand_48,44483.54,34990.07,2022-03-30,Y
P-17531,Product_17531,Fashion,Men,Brand_53,13848.52,9002.18,2024-10-11,Y
